,img_path,cls_name,social
262,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1213346929-explosivemikechannel.png,Games & Cartoon,telegram
263,/data/datasets/scam_donation_2024/scammers_images/all/facebook_100060284378512.png,Association Logos,facebook
264,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1159080297-egurudigital.png,Association Logos,telegram
265,/data/datasets/scam_donation_2024/scammers_images/all/telegram_2042730274-Axk-1PFoTjs3N2Ey.png,Games & Cartoon,telegram
266,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1168681794.png,Association Logos,telegram
267,/data/datasets/scam_donation_2024/scammers_images/all/facebook_100063505392548.png,Association Logos,facebook
268,/data/datasets/scam_donation_2024/scammers_images/all/facebook_100063560321220.png,Miscellaneous,facebook
269,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1839914997.png,Association Logos,telegram
270,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1662119360.png,Crypto Coins,telegram
271,/data/datasets/scam_donation_2024/scammers_images/all/youtube_vMXaekRh2U4.png,Social Content/Posts,youtube
272,/data/datasets/scam_donation_2024/scammers_images/all/twitter_82359475.png,Pets,twitter
273,/data/datasets/scam_donation_2024/scammers_images/all/youtube_HhiG42i52Vk.png,Social Content/Posts,youtube
274,/data/datasets/scam_donation_2024/scammers_images/all/youtube_Ep2WNO2XGAw.png,Politics/War,youtube
275,/data/datasets/scam_donation_2024/scammers_images/all/telegram_2085966008.png,Crypto Coins,telegram
276,/data/datasets/scam_donation_2024/scammers_images/all/twitter_1147093106069626880.png,Association Logos,twitter
277,/data/datasets/scam_donation_2024/scammers_images/all/twitter_10336652.png,Frontimage Man/Woman,twitter
278,/data/datasets/scam_donation_2024/scammers_images/all/instagram_curtincollege.png,Association Logos,instagram
279,/data/datasets/scam_donation_2024/scammers_images/all/youtube_7nYEpSMm18E.png,Politics/War,youtube
280,/data/datasets/scam_donation_2024/scammers_images/all/twitter_211371663.png,Association Logos,twitter
281,/data/datasets/scam_donation_2024/scammers_images/all/twitter_367308026.png,Pets,twitter
282,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1539288756-igor_medov.png,Association Logos,telegram
283,/data/datasets/scam_donation_2024/scammers_images/all/twitter_2956363464.png,Association Logos,twitter
284,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1872614580-postgloss.png,Association Logos,telegram
285,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1785905709.png,Frontimage Man/Woman,telegram
286,/data/datasets/scam_donation_2024/scammers_images/all/youtube_B6T5t3Q2b8U.png,Social Content/Posts,youtube
287,/data/datasets/scam_donation_2024/scammers_images/all/twitter_887004684938084354.png,Association Logos,twitter
288,/data/datasets/scam_donation_2024/scammers_images/all/twitter_797882673599365121.png,Association Logos,twitter
289,/data/datasets/scam_donation_2024/scammers_images/all/facebook_100064911631445.png,Pets,facebook
290,/data/datasets/scam_donation_2024/scammers_images/all/instagram_jakkfrost215.png,Pets,instagram
291,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1950542560-indian_trader_maker_money_craypt.png,Crypto Coins,telegram
292,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1320216055-pediatric_uz.png,Association Logos,telegram
293,/data/datasets/scam_donation_2024/scammers_images/all/facebook_100063836412271.png,Games & Cartoon,facebook
294,/data/datasets/scam_donation_2024/scammers_images/all/youtube_O3_QdRC4C1U.png,Frontimage Man/Woman,youtube
295,/data/datasets/scam_donation_2024/scammers_images/all/youtube_8hwbl-lZBJo.png,Social Content/Posts,youtube
296,/data/datasets/scam_donation_2024/scammers_images/all/instagram_smccorsairs.png,Association Logos,instagram
297,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1832102868.png,Games & Cartoon,telegram
298,/data/datasets/scam_donation_2024/scammers_images/all/facebook_100064379661732.png,Games & Cartoon,facebook
299,/data/datasets/scam_donation_2024/scammers_images/all/facebook_100090262355733.png,Miscellaneous,facebook
300,/data/datasets/scam_donation_2024/scammers_images/all/facebook_100044659353777.png,Miscellaneous,facebook
301,/data/datasets/scam_donation_2024/scammers_images/all/youtube_3gNLmAlSnNY.png,Social Content/Posts,youtube
302,/data/datasets/scam_donation_2024/scammers_images/all/facebook_100063589570049.png,Pets,facebook
303,/data/datasets/scam_donation_2024/scammers_images/all/instagram_alotrolado_org.png,Miscellaneous,instagram
304,/data/datasets/scam_donation_2024/scammers_images/all/youtube_5d3ujjMqbDs.png,Politics/War,youtube
305,/data/datasets/scam_donation_2024/scammers_images/all/twitter_29561493.png,Association Logos,twitter
306,/data/datasets/scam_donation_2024/scammers_images/all/youtube_e0d-y_dnB30.png,Frontimage Man/Woman,youtube
307,/data/datasets/scam_donation_2024/scammers_images/all/twitter_240813683.png,Miscellaneous,twitter
308,/data/datasets/scam_donation_2024/scammers_images/all/facebook_100093870837162.png,Association Logos,facebook
309,/data/datasets/scam_donation_2024/scammers_images/all/twitter_1393233232699789316.png,Games & Cartoon,twitter
310,/data/datasets/scam_donation_2024/scammers_images/all/facebook_100091725639667.png,Pets,facebook
311,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1339843215-potapenkodmitry.png,Frontimage Man/Woman,telegram
312,/data/datasets/scam_donation_2024/scammers_images/all/twitter_1023928763002888193.png,Association Logos,twitter
313,/data/datasets/scam_donation_2024/scammers_images/all/instagram_foreveryoursbetty.png,Frontimage Man/Woman,instagram
314,/data/datasets/scam_donation_2024/scammers_images/all/instagram_rnli.png,Association Logos,instagram
315,/data/datasets/scam_donation_2024/scammers_images/all/youtube_VpJ4AjsYp4A.png,Politics/War,youtube
316,/data/datasets/scam_donation_2024/scammers_images/all/facebook_100064780806084.png,Association Logos,facebook
317,/data/datasets/scam_donation_2024/scammers_images/all/twitter_926482707932241920.png,Association Logos,twitter
318,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1405457386-nablydateli.png,Miscellaneous,telegram
319,/data/datasets/scam_donation_2024/scammers_images/all/twitter_902822790.png,Frontimage Man/Woman,twitter
320,/data/datasets/scam_donation_2024/scammers_images/all/youtube_UAAXNW0_9qA.png,Politics/War,youtube
321,/data/datasets/scam_donation_2024/scammers_images/all/youtube_esyot28ZrhY.png,Politics/War,youtube
322,/data/datasets/scam_donation_2024/scammers_images/all/youtube_5-wkLHfezQQ.png,Social Content/Posts,youtube
323,/data/datasets/scam_donation_2024/scammers_images/all/facebook_100071050310392.png,Association Logos,facebook
324,/data/datasets/scam_donation_2024/scammers_images/all/facebook_100063700893594.png,Miscellaneous,facebook
325,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1607782593-tkachuk_aliaksey.png,Frontimage Man/Woman,telegram
326,/data/datasets/scam_donation_2024/scammers_images/all/twitter_35900933.png,Miscellaneous,twitter
327,/data/datasets/scam_donation_2024/scammers_images/all/youtube_beurKPCr1Ys.png,Social Content/Posts,youtube
328,/data/datasets/scam_donation_2024/scammers_images/all/twitter_571025499.png,Games & Cartoon,twitter
329,/data/datasets/scam_donation_2024/scammers_images/all/facebook_100064544903322.png,Association Logos,facebook
330,/data/datasets/scam_donation_2024/scammers_images/all/youtube__P3MxRLH3Ec.png,Frontimage Man/Woman,youtube
331,/data/datasets/scam_donation_2024/scammers_images/all/facebook_100068058084421.png,Association Logos,facebook
332,/data/datasets/scam_donation_2024/scammers_images/all/instagram_gemeinsamfuerdietiere.png,Pets,instagram
333,/data/datasets/scam_donation_2024/scammers_images/all/twitter_40270657.png,Association Logos,twitter
334,/data/datasets/scam_donation_2024/scammers_images/all/telegram_2092883255-rowsantiranga.png,Social Content/Posts,telegram
335,/data/datasets/scam_donation_2024/scammers_images/all/twitter_636123842.png,Frontimage Man/Woman,twitter
336,/data/datasets/scam_donation_2024/scammers_images/all/twitter_298744875.png,Games & Cartoon,twitter
337,/data/datasets/scam_donation_2024/scammers_images/all/twitter_191445463.png,Games & Cartoon,twitter
338,/data/datasets/scam_donation_2024/scammers_images/all/telegram_2104320140-crypto_astral_gem.png,Association Logos,telegram
339,/data/datasets/scam_donation_2024/scammers_images/all/twitter_2561307852.png,Association Logos,twitter
340,/data/datasets/scam_donation_2024/scammers_images/all/youtube_S4OtlZZOczA.png,Social Content/Posts,youtube
341,/data/datasets/scam_donation_2024/scammers_images/all/youtube_u4J7au3V9Ww.png,Social Content/Posts,youtube
342,/data/datasets/scam_donation_2024/scammers_images/all/telegram_2022133331-J3xatLcc6cc2MzVl.png,Frontimage Man/Woman,telegram
343,/data/datasets/scam_donation_2024/scammers_images/all/facebook_100063549491737.png,Association Logos,facebook
344,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1957510026-yaxshilikga.png,Association Logos,telegram
345,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1568629614-zero_to_sr_stocks_gap_up_trading.png,Crypto Coins,telegram
346,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1152455706-mete0ra.png,Games & Cartoon,telegram
347,/data/datasets/scam_donation_2024/scammers_images/all/twitter_17924595.png,Games & Cartoon,twitter
348,/data/datasets/scam_donation_2024/scammers_images/all/twitter_1584144228329857024.png,Pets,twitter
349,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1755852445-mjj_emby.png,Association Logos,telegram
350,/data/datasets/scam_donation_2024/scammers_images/all/facebook_100064518891228.png,Pets,facebook
351,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1462667851-persdag.png,Frontimage Man/Woman,telegram
352,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1620209634-YXQpQOO1H1QyOGVi.png,Games & Cartoon,telegram
353,/data/datasets/scam_donation_2024/scammers_images/all/twitter_1445003279230963728.png,Games & Cartoon,twitter
354,/data/datasets/scam_donation_2024/scammers_images/all/youtube_cl45rDVBppw.png,Politics/War,youtube
355,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1134669863-doctorfasil.png,Association Logos,telegram
356,/data/datasets/scam_donation_2024/scammers_images/all/twitter_72056536.png,Association Logos,twitter
357,/data/datasets/scam_donation_2024/scammers_images/all/youtube_ijSzyobXT6Q.png,Politics/War,youtube
358,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1290946519-B6vuPq7yLCo2NDcy.png,Association Logos,telegram
359,/data/datasets/scam_donation_2024/scammers_images/all/twitter_2926980526.png,Association Logos,twitter
360,/data/datasets/scam_donation_2024/scammers_images/all/facebook_100064558817741.png,Association Logos,facebook
361,/data/datasets/scam_donation_2024/scammers_images/all/youtube_VRhCS4oTAZU.png,Politics/War,youtube
362,/data/datasets/scam_donation_2024/scammers_images/all/facebook_100068672916252.png,Pets,facebook
363,/data/datasets/scam_donation_2024/scammers_images/all/facebook_100066376796459.png,Association Logos,facebook
364,/data/datasets/scam_donation_2024/scammers_images/all/twitter_2260491445.png,Association Logos,twitter
365,/data/datasets/scam_donation_2024/scammers_images/all/twitter_284845544.png,Games & Cartoon,twitter
366,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1758511151.png,Crypto Coins,telegram
367,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1766249667.png,Frontimage Man/Woman,telegram
368,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1406785552-picsart33.png,Association Logos,telegram
369,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1268948165-aimansuwaid.png,Games & Cartoon,telegram
370,/data/datasets/scam_donation_2024/scammers_images/all/facebook_100070215741424.png,Association Logos,facebook
371,/data/datasets/scam_donation_2024/scammers_images/all/twitter_276124925.png,Association Logos,twitter
372,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1317068049-geography_trophy.png,Miscellaneous,telegram
373,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1377890818-region_61.png,Miscellaneous,telegram
374,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1661596376-rajasthan_patrika_epaperz.png,Politics/War,telegram
375,/data/datasets/scam_donation_2024/scammers_images/all/youtube_Gxnne-sm6rA.png,Frontimage Man/Woman,youtube
376,/data/datasets/scam_donation_2024/scammers_images/all/youtube_s2pywKhngzA.png,Social Content/Posts,youtube
377,/data/datasets/scam_donation_2024/scammers_images/all/youtube_4s3DFmPHxcY.png,Social Content/Posts,youtube
378,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1944142841-khartoummagbara.png,Association Logos,telegram
379,/data/datasets/scam_donation_2024/scammers_images/all/youtube_stnhKHP2OoI.png,Frontimage Man/Woman,youtube
380,/data/datasets/scam_donation_2024/scammers_images/all/instagram_azreel.j.png,Frontimage Man/Woman,instagram
381,/data/datasets/scam_donation_2024/scammers_images/all/telegram_2080276403-cryptodiaryx.png,Crypto Coins,telegram
382,/data/datasets/scam_donation_2024/scammers_images/all/twitter_337931779.png,Association Logos,twitter
383,/data/datasets/scam_donation_2024/scammers_images/all/facebook_100083339852260.png,Association Logos,facebook
384,/data/datasets/scam_donation_2024/scammers_images/all/facebook_100064662074910.png,Association Logos,facebook
385,/data/datasets/scam_donation_2024/scammers_images/all/twitter_510931552.png,Association Logos,twitter
386,/data/datasets/scam_donation_2024/scammers_images/all/youtube_XEASojwUbjk.png,Social Content/Posts,youtube
387,/data/datasets/scam_donation_2024/scammers_images/all/youtube_DvisTT4SOY0.png,Politics/War,youtube
388,/data/datasets/scam_donation_2024/scammers_images/all/youtube_C8g9Y6Z9HG0.png,Social Content/Posts,youtube
389,/data/datasets/scam_donation_2024/scammers_images/all/instagram_tiffinny86.png,Frontimage Man/Woman,instagram
390,/data/datasets/scam_donation_2024/scammers_images/all/twitter_17108205.png,Frontimage Man/Woman,twitter
391,/data/datasets/scam_donation_2024/scammers_images/all/facebook_100093139795888.png,Miscellaneous,facebook
392,/data/datasets/scam_donation_2024/scammers_images/all/twitter_96746102.png,Association Logos,twitter
393,/data/datasets/scam_donation_2024/scammers_images/all/youtube_es24Hq6W2KY.png,Social Content/Posts,youtube
394,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1446925185-grihasthtantra.png,Games & Cartoon,telegram
395,/data/datasets/scam_donation_2024/scammers_images/all/youtube_a0L0iRiJhkM.png,Politics/War,youtube
396,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1292866766-volodymyrzolkin.png,Politics/War,telegram
397,/data/datasets/scam_donation_2024/scammers_images/all/instagram_southshieldsvets4pets.png,Social Content/Posts,instagram
398,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1870713804-TzhVEnVepbE2ZWU6.png,Games & Cartoon,telegram
399,/data/datasets/scam_donation_2024/scammers_images/all/instagram_worldanimalprotectionindia.png,Pets,instagram
400,/data/datasets/scam_donation_2024/scammers_images/all/youtube_g9k50a8ZfLQ.png,Social Content/Posts,youtube
401,/data/datasets/scam_donation_2024/scammers_images/all/twitter_15780003.png,Games & Cartoon,twitter
402,/data/datasets/scam_donation_2024/scammers_images/all/facebook_100093059950701.png,Pets,facebook
403,/data/datasets/scam_donation_2024/scammers_images/all/youtube_idUwnvUlotw.png,Politics/War,youtube
404,/data/datasets/scam_donation_2024/scammers_images/all/twitter_3063996411.png,Association Logos,twitter
405,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1342332462-finversiaru.png,Association Logos,telegram
406,/data/datasets/scam_donation_2024/scammers_images/all/instagram_rp4foundation.png,Association Logos,instagram
407,/data/datasets/scam_donation_2024/scammers_images/all/facebook_100064504853681.png,Association Logos,facebook
408,/data/datasets/scam_donation_2024/scammers_images/all/instagram_stephenneul.png,Politics/War,instagram
409,/data/datasets/scam_donation_2024/scammers_images/all/twitter_1059366169847701504.png,Association Logos,twitter
410,/data/datasets/scam_donation_2024/scammers_images/all/instagram_rivervalleyschoolyyc.png,Association Logos,instagram
411,/data/datasets/scam_donation_2024/scammers_images/all/youtube_a0oBv0nVdyE.png,Politics/War,youtube
412,/data/datasets/scam_donation_2024/scammers_images/all/youtube_VDY2eeZZjmU.png,Social Content/Posts,youtube
413,/data/datasets/scam_donation_2024/scammers_images/all/youtube_p9hNF4uf0GM.png,Frontimage Man/Woman,youtube
414,/data/datasets/scam_donation_2024/scammers_images/all/facebook_100064930530747.png,Pets,facebook
415,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1464281158-geoshow.png,Games & Cartoon,telegram
416,/data/datasets/scam_donation_2024/scammers_images/all/facebook_100057572554317.png,Association Logos,facebook
417,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1618329606-egorikvtge.png,Games & Cartoon,telegram
418,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1676791446-letrachetllllll.png,Frontimage Man/Woman,telegram
419,/data/datasets/scam_donation_2024/scammers_images/all/twitter_1045542522.png,Association Logos,twitter
420,/data/datasets/scam_donation_2024/scammers_images/all/instagram_animaltracksinc.png,Association Logos,instagram
421,/data/datasets/scam_donation_2024/scammers_images/all/facebook_100063508816208.png,Association Logos,facebook
422,/data/datasets/scam_donation_2024/scammers_images/all/telegram_2075709730-Pnjsm0UjkLY3ZGMy.png,Games & Cartoon,telegram
423,/data/datasets/scam_donation_2024/scammers_images/all/instagram_umut_fipwarrior.png,Pets,instagram
424,/data/datasets/scam_donation_2024/scammers_images/all/facebook_100063701144816.png,Association Logos,facebook
425,/data/datasets/scam_donation_2024/scammers_images/all/twitter_454138567.png,Association Logos,twitter
426,/data/datasets/scam_donation_2024/scammers_images/all/twitter_2954215665.png,Games & Cartoon,twitter
427,/data/datasets/scam_donation_2024/scammers_images/all/twitter_1525009211369082880.png,Frontimage Man/Woman,twitter
428,/data/datasets/scam_donation_2024/scammers_images/all/facebook_100068769505268.png,Association Logos,facebook
429,/data/datasets/scam_donation_2024/scammers_images/all/youtube_EsCGlpQCMuQ.png,Association Logos,youtube
430,/data/datasets/scam_donation_2024/scammers_images/all/telegram_2053691738-LgJAF2mBzuk0NjFi.png,Politics/War,telegram
431,/data/datasets/scam_donation_2024/scammers_images/all/twitter_88701664.png,Miscellaneous,twitter
432,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1988832522.png,Association Logos,telegram
433,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1346991995-rbe_s.png,Association Logos,telegram
434,/data/datasets/scam_donation_2024/scammers_images/all/twitter_111544641.png,Games & Cartoon,twitter
435,/data/datasets/scam_donation_2024/scammers_images/all/youtube_WUBMPqzBL6I.png,Pets,youtube
436,/data/datasets/scam_donation_2024/scammers_images/all/twitter_1275666149510963202.png,Games & Cartoon,twitter
437,/data/datasets/scam_donation_2024/scammers_images/all/youtube_9GWlLebNDw8.png,Social Content/Posts,youtube
438,/data/datasets/scam_donation_2024/scammers_images/all/youtube_kdKAd6S31s0.png,Social Content/Posts,youtube
439,/data/datasets/scam_donation_2024/scammers_images/all/twitter_2161062757.png,Association Logos,twitter
440,/data/datasets/scam_donation_2024/scammers_images/all/telegram_2075893577-kL15bT-V8yw4ZDgy.png,Frontimage Man/Woman,telegram
441,/data/datasets/scam_donation_2024/scammers_images/all/instagram_aurangabadtimes.png,Association Logos,instagram
442,/data/datasets/scam_donation_2024/scammers_images/all/facebook_100064716844917.png,Frontimage Man/Woman,facebook
443,/data/datasets/scam_donation_2024/scammers_images/all/twitter_1290299574.png,Frontimage Man/Woman,twitter
444,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1013922832-parentingibutangguhpit.png,Association Logos,telegram
445,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1273988391-8gbxNnDGe0thODNi.png,Association Logos,telegram
446,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1865241702-ResE1Drt9282NTY6.png,Games & Cartoon,telegram
447,/data/datasets/scam_donation_2024/scammers_images/all/twitter_17676022.png,Association Logos,twitter
448,/data/datasets/scam_donation_2024/scammers_images/all/youtube_Q_QQx6lnt7E.png,Social Content/Posts,youtube
449,/data/datasets/scam_donation_2024/scammers_images/all/youtube_wGN-25bpPQ8.png,Social Content/Posts,youtube
450,/data/datasets/scam_donation_2024/scammers_images/all/instagram_aeindia.png,Pets,instagram
451,/data/datasets/scam_donation_2024/scammers_images/all/twitter_44347471.png,Association Logos,twitter
452,/data/datasets/scam_donation_2024/scammers_images/all/instagram_rca_wealth.png,Association Logos,instagram
453,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1304726139-potomstvenniy.png,Politics/War,telegram
454,/data/datasets/scam_donation_2024/scammers_images/all/facebook_100042175465702.png,Games & Cartoon,facebook
455,/data/datasets/scam_donation_2024/scammers_images/all/youtube_xji48yvzAZY.png,Social Content/Posts,youtube
456,/data/datasets/scam_donation_2024/scammers_images/all/twitter_27326924.png,Games & Cartoon,twitter
457,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1479053226-kuzma671games3.png,Politics/War,telegram
458,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1579314312-drsaramirjamali.png,Frontimage Man/Woman,telegram
459,/data/datasets/scam_donation_2024/scammers_images/all/facebook_100066718004130.png,Association Logos,facebook
460,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1026486910-foodira.png,Games & Cartoon,telegram
461,/data/datasets/scam_donation_2024/scammers_images/all/twitter_472315803.png,Frontimage Man/Woman,twitter
462,/data/datasets/scam_donation_2024/scammers_images/all/facebook_100063996761924.png,Pets,facebook
463,/data/datasets/scam_donation_2024/scammers_images/all/twitter_76366594.png,Association Logos,twitter
464,/data/datasets/scam_donation_2024/scammers_images/all/facebook_100076270081744.png,Pets,facebook
465,/data/datasets/scam_donation_2024/scammers_images/all/twitter_280089842.png,Pets,twitter
466,/data/datasets/scam_donation_2024/scammers_images/all/twitter_1251710414452219904.png,Games & Cartoon,twitter
467,/data/datasets/scam_donation_2024/scammers_images/all/youtube_5xStv-oE_d0.png,Social Content/Posts,youtube
468,/data/datasets/scam_donation_2024/scammers_images/all/facebook_100064759538487.png,Association Logos,facebook
469,/data/datasets/scam_donation_2024/scammers_images/all/youtube_azO0rnLCgTI.png,Games & Cartoon,youtube
470,/data/datasets/scam_donation_2024/scammers_images/all/twitter_907847521556471813.png,Association Logos,twitter
471,/data/datasets/scam_donation_2024/scammers_images/all/facebook_100064761516461.png,Pets,facebook
472,/data/datasets/scam_donation_2024/scammers_images/all/twitter_2764572990.png,Miscellaneous,twitter
473,/data/datasets/scam_donation_2024/scammers_images/all/twitter_19736257.png,Association Logos,twitter
474,/data/datasets/scam_donation_2024/scammers_images/all/twitter_54203535.png,Association Logos,twitter
475,/data/datasets/scam_donation_2024/scammers_images/all/telegram_2115471368-artemgluhov7.png,Politics/War,telegram
476,/data/datasets/scam_donation_2024/scammers_images/all/twitter_183796269.png,Pets,twitter
477,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1577177753-SrOy25rx6kU1M2My.png,Politics/War,telegram
478,/data/datasets/scam_donation_2024/scammers_images/all/instagram_afterlifeanatomy.png,Frontimage Man/Woman,instagram
479,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1594077173-jeHQvBFlNdA0ZDA0.png,Games & Cartoon,telegram
480,/data/datasets/scam_donation_2024/scammers_images/all/twitter_877807935493033984.png,Crypto Coins,twitter
481,/data/datasets/scam_donation_2024/scammers_images/all/twitter_290877784.png,Frontimage Man/Woman,twitter
482,/data/datasets/scam_donation_2024/scammers_images/all/youtube_qLkw-CS9FQE.png,Politics/War,youtube
483,/data/datasets/scam_donation_2024/scammers_images/all/youtube_pirWgxxWXVA.png,Games & Cartoon,youtube
484,/data/datasets/scam_donation_2024/scammers_images/all/youtube_zbueGgTutl4.png,Social Content/Posts,youtube
485,/data/datasets/scam_donation_2024/scammers_images/all/twitter_145973349.png,Association Logos,twitter
486,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1468546663-leefbewustnederland.png,Politics/War,telegram
487,/data/datasets/scam_donation_2024/scammers_images/all/instagram_ms.rachelboo.png,Frontimage Man/Woman,instagram
488,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1409634396-daragan_konstantin.png,Frontimage Man/Woman,telegram
489,/data/datasets/scam_donation_2024/scammers_images/all/twitter_832997779.png,Association Logos,twitter
490,/data/datasets/scam_donation_2024/scammers_images/all/instagram_deltadeltameow.png,Pets,instagram
491,/data/datasets/scam_donation_2024/scammers_images/all/instagram_revkatebottley.png,Frontimage Man/Woman,instagram
492,/data/datasets/scam_donation_2024/scammers_images/all/facebook_100065037602212.png,Association Logos,facebook
493,/data/datasets/scam_donation_2024/scammers_images/all/instagram_yainetwork.png,Association Logos,instagram
494,/data/datasets/scam_donation_2024/scammers_images/all/youtube_03FL4z8GsZ8.png,Social Content/Posts,youtube
495,/data/datasets/scam_donation_2024/scammers_images/all/twitter_388500413.png,Association Logos,twitter
496,/data/datasets/scam_donation_2024/scammers_images/all/youtube_73Uc8Z4d2FI.png,Social Content/Posts,youtube
497,/data/datasets/scam_donation_2024/scammers_images/all/facebook_100063522489879.png,Pets,facebook
498,/data/datasets/scam_donation_2024/scammers_images/all/twitter_25686165.png,Association Logos,twitter
499,/data/datasets/scam_donation_2024/scammers_images/all/youtube_JVElfuSaghM.png,Social Content/Posts,youtube
500,/data/datasets/scam_donation_2024/scammers_images/all/twitter_1330601054862536706.png,Games & Cartoon,twitter
501,/data/datasets/scam_donation_2024/scammers_images/all/facebook_100069316607969.png,Pets,facebook
502,/data/datasets/scam_donation_2024/scammers_images/all/facebook_100087645281879.png,Association Logos,facebook
503,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1872411127-8bXQwJ5HHTFkYTYy.png,Games & Cartoon,telegram
504,/data/datasets/scam_donation_2024/scammers_images/all/twitter_2161362860.png,Association Logos,twitter
505,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1564349671-kreginaaaa.png,Frontimage Man/Woman,telegram
506,/data/datasets/scam_donation_2024/scammers_images/all/instagram_versa_malaysia.png,Association Logos,instagram
507,/data/datasets/scam_donation_2024/scammers_images/all/twitter_880583078845992960.png,Games & Cartoon,twitter
508,/data/datasets/scam_donation_2024/scammers_images/all/twitter_768137317504647168.png,Association Logos,twitter
509,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1739117669-bralnm7ps.png,Politics/War,telegram
510,/data/datasets/scam_donation_2024/scammers_images/all/instagram_harborday.png,Association Logos,instagram
511,/data/datasets/scam_donation_2024/scammers_images/all/facebook_100090799433373.png,Association Logos,facebook
512,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1797428387.png,Games & Cartoon,telegram
513,/data/datasets/scam_donation_2024/scammers_images/all/youtube_EdpXbQ8YHrQ.png,Social Content/Posts,youtube
514,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1588209016.png,Politics/War,telegram
515,/data/datasets/scam_donation_2024/scammers_images/all/youtube_9ovrV5lqVnM.png,Politics/War,youtube
516,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1368023217-angelheartinfo.png,Association Logos,telegram
517,/data/datasets/scam_donation_2024/scammers_images/all/facebook_100083153569527.png,Pets,facebook
518,/data/datasets/scam_donation_2024/scammers_images/all/twitter_33405683.png,Association Logos,twitter
519,/data/datasets/scam_donation_2024/scammers_images/all/youtube_xRmQGleqfH8.png,Politics/War,youtube
520,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1568629614-colour_trading_tiranga.png,Crypto Coins,telegram
521,/data/datasets/scam_donation_2024/scammers_images/all/twitter_1390903724550156288.png,Miscellaneous,twitter
522,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1566703919-frogycalls.png,Crypto Coins,telegram
523,/data/datasets/scam_donation_2024/scammers_images/all/youtube_UUvFU2DnC9Q.png,Social Content/Posts,youtube
524,/data/datasets/scam_donation_2024/scammers_images/all/twitter_529334800.png,Association Logos,twitter
525,/data/datasets/scam_donation_2024/scammers_images/all/youtube_TK7Y9z1_LzQ.png,Social Content/Posts,youtube
526,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1679983145-onastaasis.png,Frontimage Man/Woman,telegram
527,/data/datasets/scam_donation_2024/scammers_images/all/facebook_100080405320074.png,Association Logos,facebook
